artist,title,mood,genre,album,tempo,energy,acousticness,danceability
Real Estate,Wonder Years,anger,hard rock,Days,0.5917159763,79,20,51
Real Estate,Stained Glass,joy,indie,In Mind,0.5680473373,85,0,52
Real Estate,Serve the Song,joy,indie,In Mind,0.8343195266,64,19,36
Real Estate,Out of Tune,sadness,indie,Days,0.5325443787,76,38,41
Real Estate,After the Moon,sadness,indie,In Mind,0.3136094675,32,62,33
Real Estate,Younger than Yesterday,sadness,indie,Days,0.5088757396,67,2,55
Real Estate,Two Arrows,anger,hard rock,In Mind,0.8224852071,72,3,43
Real Estate,All the Same,joy,indie,Days,0.5798816568,79,8,53
Real Estate,Same Sun,sadness,indie,In Mind,0.4201183432,64,6,62
Real Estate,Diamond Eyes,joy,indie,In Mind,0.6923076923,67,3,63
Real Estate,Three Blocks,sadness,indie,Days,0.6153846154,64,10,49
Real Estate,White Light,sadness,indie,In Mind,0.6804733728,82,0,44
Real Estate,Fake Blues,sadness,indie,Real Estate,0.2544378698,66,70,58
Real Estate,Holding Pattern,fear,indie,In Mind,0.426035503,48,14,69
Real Estate,Beneath the Dunes,sadness,indie,Talking Backwards,0.650887574,89,6,52
Real Estate,Snow Days,sadness,indie,Real Estate,0.5857988166,69,62,35
Real Estate,You,joy,indie,Days,0.5088757396,67,2,55
Real Estate,Suburban Dogs,fear,indie,Real Estate,0.4556213018,45,66,61
Real Estate,Pool Swimmers,anger,hard rock,Real Estate,0.4556213018,55,70,55
Real Estate,Friday,sadness,indie,The Main Thing,0.5917159763,76,33,53
Real Friends,From The Outside,anger,hard rock,Composure,0.426035503,98,0,51
Real Friends,Dead,anger,hard rock,Put Yourself Back Together,0.8224852071,95,3,36
Real Friends,Anchor Down,anger,hard rock,Acoustic Songs,0.2899408284,42,14,55
Real Friends,Storyteller,anger,hard rock,Torn in Two,0.3609467456,82,0,43
Real Friends,Teeth,anger,hard rock,Torn in Two,0.6449704142,37,53,50
Real Friends,Tell Me Youre Sorry,anger,hard rock,There's Nothing Worse Than Too Late,0.9704142012,96,0,33
Real Lies,North Circular,sadness,electronic,Real Life,0.550295858,77,1,48
Real Lies,Blackmarket Blues,sadness,electronic,Real Life,0.5384615385,72,1,46
Real Peter John,Real Niggas,anger,hard rock,100 Niggas (Freestyle),0.6449704142,69,12,62
Reaper's Mark,All Me,anger,hard rock,The Sick Man's Farewell,0.349112426,97,0,33
Rebecca Black,Pop Bitches,anger,hard rock,Friday,0.4792899408,89,3,68
Rebekah Bolton,Nuts,anger,hard rock,At Day's End,0.2544378698,1,98,7
Rebekah Bolton,Yolo Bitch Nigga,anger,hard rock,At Day's End,0.2544378698,1,98,7
Reckless Love,Monster,joy,hard rock,InVader,0.4615384615,82,0,59
Red,Chasing Your Echo,anger,hard rock,Gone (Deluxe Edition),0.2899408284,70,0,16
Red,Take Me Over,anger,hard rock,of Beauty and Rage,0.4437869822,92,0,47
Red,Rage,anger,hard rock,of Beauty and Rage,0.8579881657,85,0,18
RED Diamond,Rocky and Ski Freestyle,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
RED Diamond,Chinese Rap,anger,hard rock,Volume 1,0.3727810651,56,14,70
RED Diamond,Diamonds Dancing,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
RED Diamond,Duckin And Dodgin,anger,hard rock,Volume 1,0.3727810651,56,14,70
RED Diamond,Boef - Habiba English Translation,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
RED Diamond,No Costume,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
RED Diamond,Diamond Chains,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
RED Diamond,Sour Like Matt,anger,hard rock,Sfh Chant,0.3136094675,35,17,88
Red Fang,Prehistoric Dog,anger,hard rock,Red Fang,0.7100591716,92,0,20
Red Fang,Number Thirteen,anger,hard rock,Murder the Mountains (Deluxe Version),0.5798816568,96,0,30
Red Hot Chili Peppers,By the Way,anger,hard rock,By the Way (Deluxe Edition),0.5384615385,97,3,45
Red Hot Chili Peppers,Wet Sand,anger,hard rock,Stadium Arcadium,0.8639053254,75,3,31
Red Hot Chili Peppers,I Could Have Lied,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.650887574,21,1,56
Red Hot Chili Peppers,Easily,anger,hard rock,Californication,0.550295858,98,0,28
Red Hot Chili Peppers,Especially In Michigan,anger,hard rock,Stadium Arcadium,0.426035503,83,0,47
Red Hot Chili Peppers,Get On Top,anger,hard rock,Californication (Deluxe Edition),0.4970414201,99,3,57
Red Hot Chili Peppers,Pea,anger,hard rock,Return of the Dream Canteen,0.3136094675,68,0,68
Red Hot Chili Peppers,On Mercury,anger,hard rock,By the Way (Deluxe Edition),0.8343195266,97,18,48
Red Hot Chili Peppers,Throw Away Your Television,anger,hard rock,By the Way (Deluxe Edition),0.5266272189,88,0,54
Red Hot Chili Peppers,21st Century,anger,hard rock,Stadium Arcadium,0.5029585799,89,1,61
Red Hot Chili Peppers,Monarchy of Roses,anger,hard rock,I'm with You,0.5443786982,98,0,47
Red Hot Chili Peppers,The Righteous  the Wicked,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.798816568,73,0,41
Red Hot Chili Peppers,Deep Kick,anger,hard rock,One Hot Minute (Deluxe Edition),0.5088757396,92,1,46
Red Hot Chili Peppers,Warped,anger,hard rock,One Hot Minute (Deluxe Edition),0.573964497,94,0,25
Red Hot Chili Peppers,Show Me Your Soul,anger,hard rock,What Hits!?,0.5384615385,91,1,67
Red Hot Chili Peppers,Shallow Be Thy Game,anger,hard rock,One Hot Minute (Deluxe Edition),0.5088757396,98,0,49
Red Hot Chili Peppers,Fat Dance,anger,hard rock,Californication (Deluxe Edition),0.4142011834,95,5,66
Red Hot Chili Peppers,Fire,anger,hard rock,Mother's Milk,0.4437869822,99,0,44
Red Hot Chili Peppers,Johnny Kick a Hole in the Sky,anger,hard rock,Mother's Milk,0.5266272189,100,1,64
Red Hot Chili Peppers,Party on Your Pussy aka Special Secret Song Inside,anger,hard rock,Californication (Deluxe Edition),0.5443786982,80,0,46
Red Hot Chili Peppers,Castles Made of Sand Live,anger,hard rock,Mother's Milk,0.2662721893,64,41,28
Red Hot Chili Peppers,Backwoods,anger,hard rock,The Uplift Mofo Party Plan,0.4733727811,96,1,58
Red Hot Chili Peppers,On Me,anger,hard rock,By the Way (Deluxe Edition),0.8343195266,97,18,48
Red Hot Chili Peppers,Belaire Not Slat,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.3195266272,34,6,56
Red Hot Chili Peppers,Trippin,anger,hard rock,Californication,0.4201183432,47,28,38
Red Hot Chili Peppers,76-8,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.3195266272,34,6,56
Red Hot Chili Peppers,Millionaires Against Hunger,anger,hard rock,Freaky Styley,0.5088757396,97,4,82
Red Hot Chili Peppers,Black Cross,anger,hard rock,Stadium Arcadium,0.3846153846,91,2,56
Red Hot Chili Peppers,Fight Like A Brave,anger,hard rock,The Uplift Mofo Party Plan,0.4319526627,94,1,72
Red Hot Chili Peppers,Leverage Of Space,anger,hard rock,Californication (Deluxe Edition),0.5443786982,80,0,46
Red Hot Chili Peppers,Rolling Sly Stone,anger,hard rock,Californication (Deluxe Edition),0.5443786982,80,0,46
Red Hot Chili Peppers,The Adventures Of Rain Dance Maggie,anger,hard rock,I'm with You,0.4437869822,73,0,68
Red Hot Chili Peppers,Flea Fly,anger,hard rock,By the Way (Deluxe Edition),0.5088757396,80,1,72
Red Hot Chili Peppers,Soul To Squeeze,anger,hard rock,Greatest Hits,0.3372781065,55,3,66
Red Hot Chili Peppers,Special Secret Song Inside,anger,hard rock,The Uplift Mofo Party Plan,0.3668639053,95,7,56
Red Hot Chili Peppers,The Power Of Equality,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.426035503,88,0,60
Red Hot Chili Peppers,The Righteous And The Wicked,anger,hard rock,Blood Sugar Sex Magik (Deluxe Edition),0.798816568,73,0,41
Red House Painters,Katy Song,sadness,indie,Red House Painters I,0.7337278107,30,31,51
Red House Painters,Medicine Bottle,sadness,indie,Down Colorful Hill,0.7100591716,40,9,34
Red House Painters,24,anger,hard rock,Down Colorful Hill,0.3076923077,15,36,47
Red House Painters,Grace Cathedral Park,sadness,indie,Red House Painters I,0.7159763314,45,24,44
Red House Painters,Down Colorful Hill,joy,indie,Down Colorful Hill,0.7100591716,40,9,34
Red House Painters,Mistress,anger,hard rock,Red House Painters I,0.7633136095,62,1,28
Red House Painters,Strawberry Hill,joy,indie,Red House Painters I,0.5917159763,72,7,39
Red House Painters,Japanese to English,sadness,indie,Down Colorful Hill,0.798816568,29,26,37
Red House Painters,Things Mean a Lot,sadness,indie,Red House Painters I,0.4674556213,24,58,61
Red House Painters,Michael,sadness,indie,Down Colorful Hill,0.7041420118,36,16,34
Red House Painters,Lord Kill the Pain,anger,hard rock,Down Colorful Hill,0.3431952663,62,0,43
Red House Painters,Down Through,sadness,indie,Red House Painters I,0.6568047337,19,85,59
Red House Painters,Cruiser,joy,indie,Old Ramon,0.5384615385,27,83,52
Red House Painters,New Jersey,sadness,indie,Red House Painters I,0.4023668639,17,81,57
Red House Painters,Void,love,indie,Old Ramon,0.6272189349,44,12,30
Red House Painters,Funhouse,sadness,indie,Red House Painters I,0.2544378698,28,13,44
Red House Painters,Wop-A-Din-Din,joy,indie,Old Ramon,0.5207100592,52,25,63
Red House Painters,Mother,sadness,indie,Red House Painters I,0.550295858,21,43,35
Red House Painters,Take Me Out,anger,hard rock,Red House Painters I,0.325443787,11,78,50
Red House Painters,Rollercoaster,joy,indie,Red House Painters I,0.2958579882,19,68,48
Red House Painters,Dragonflies,sadness,indie,Red House Painters I,0.6094674556,29,56,39
Red House Painters,Between Days,anger,hard rock,Old Ramon,0.3786982249,90,12,44
Red House Painters,Brown Eyes,sadness,indie,Red House Painters I,0.7218934911,8,27,51
Red House Painters,Shadows,sadness,indie,Ocean Beach,0.3668639053,19,92,49
Red House Painters,Drop,anger,hard rock,Ocean Beach,0.4556213018,17,64,46
Red House Painters,Summer Dress,joy,indie,Ocean Beach,0.5798816568,16,90,54
Red House Painters,Uncle Joe,joy,indie,Red House Painters II,0.2958579882,41,79,48
Red House Painters,Moments,sadness,indie,Ocean Beach,0.5384615385,38,0,38
Red House Painters,Make Like Paper,joy,indie,Willing And Able [Live San Francisco '95 (KFOG Broadcast)],0.6153846154,12,81,31
Red House Painters,Mistress Piano Version,anger,hard rock,Red House Painters I,0.650887574,10,83,34
Red House Painters,Smokey,sadness,indie,Old Ramon,0.4970414201,37,46,28
Red House Painters,San Geronimo,sadness,indie,Ocean Beach,0.4201183432,44,2,43
Red House Painters,Over My Head,sadness,indie,Ocean Beach,0.6213017751,16,73,57
Red House Painters,Brockwell Park,anger,hard rock,Ocean Beach,0.4142011834,7,87,29
Red House Painters,River,joy,indie,Old Ramon,0.6094674556,46,46,26
Red House Painters,Evil,joy,indie,Red House Painters II,0.650887574,20,38,43
Red House Painters,I Am a Rock,sadness,indie,Red House Painters II,0.9171597633,44,11,51
Red House Painters,Golden,joy,indie,Old Ramon,0.426035503,31,91,65
Red Lorry Yellow Lorry,Heaven,joy,indie,Blow,0.349112426,55,1,52
Red Rat,Tight Up Skirt,anger,hard rock,Oh No It's Red Rat,0.3786982249,60,1,90
Red Rat,Dwayne,anger,hard rock,Oh No It's Red Rat,0.573964497,73,1,62
Red Stone Souls,Switches,anger,hard rock,Honey Child,0.8343195266,90,0,26
